# Nonaga GA Run
# run_name: ga_gen_500
# timestamp: 2026-05-11T05:08:37
# raw_cli_args: --mode slurm --run-name ga_gen_500 --final-generations 500 --stage-generations 0 --stage-pop-size 14
# full_run_parameters:
#   final_generations: 500
#   log_file: /users/sc23ksk/nonaga-algorithm/GA results/ga_gen_500.csv
#   mode: slurm
#   run_name: ga_gen_500
#   stage_generations: 0
#   stage_k_opponents: 4
#   stage_pop_size: 14

=== Final Combined Round ===
range: 0:50
generations: 500
pop_size: 56
mutation_prob: 0.6
k_opponents: 12
depth: 3
max_moves: 30
genome_length: 8
mutation_rate: 0.8
Generation,Best_Fitness,Average_Fitness,Worst_Fitness,Top_1_Genome,Top_2_Genome,Top_3_Genome,Top_4_Genome,Top_5_Genome
353,0.8333333333333334,0.5,0.16666666666666666,"[37, 15, 31, 23, 27, 23, 32, 19]","[14, 10, 24, 16, 14, 39, 39, 11]","[3, 18, 22, 25, 15, 0, 27, 26]","[35, 17, 31, 26, 30, 27, 36, 19]","[15, 24, 26, 16, 22, 35, 31, 19]"
354,0.7916666666666666,0.5,0.16666666666666666,"[1, 47, 48, 12, 17, 2, 12, 42]","[28, 25, 12, 28, 31, 36, 22, 40]","[46, 31, 20, 5, 15, 26, 27, 26]","[19, 44, 32, 31, 41, 46, 46, 33]","[37, 15, 31, 23, 27, 23, 32, 19]"
355,0.7916666666666666,0.4999999999999999,0.20833333333333334,"[23, 20, 32, 16, 49, 3, 15, 11]","[30, 27, 22, 23, 21, 19, 25, 23]","[38, 15, 20, 45, 39, 18, 2, 4]","[14, 22, 11, 24, 18, 46, 20, 38]","[41, 13, 33, 33, 40, 16, 32, 34]"
356,0.7708333333333334,0.5000000000000001,0.22916666666666666,"[9, 5, 10, 36, 24, 24, 43, 44]","[34, 16, 19, 15, 39, 24, 18, 27]","[23, 20, 32, 16, 49, 3, 15, 11]","[37, 16, 20, 43, 38, 18, 3, 5]","[19, 23, 19, 40, 3, 30, 43, 42]"
357,0.8333333333333334,0.5000000000000001,0.041666666666666664,"[32, 21, 19, 27, 25, 27, 16, 21]","[47, 19, 12, 35, 24, 21, 24, 38]","[13, 17, 30, 28, 30, 35, 15, 46]","[14, 9, 32, 28, 24, 25, 40, 40]","[9, 5, 10, 36, 24, 24, 43, 44]"
358,0.8125,0.5000000000000001,0.1875,"[0, 11, 29, 40, 19, 32, 13, 37]","[9, 15, 37, 46, 30, 22, 40, 38]","[7, 49, 0, 36, 38, 35, 22, 45]","[0, 45, 14, 19, 39, 43, 29, 17]","[14, 4, 23, 18, 14, 8, 40, 31]"
359,0.7083333333333334,0.5,0.25,"[14, 6, 1, 41, 26, 15, 20, 32]","[33, 26, 13, 17, 35, 42, 12, 32]","[35, 16, 26, 1, 16, 14, 48, 22]","[30, 33, 50, 9, 31, 7, 16, 6]","[0, 11, 29, 40, 19, 32, 13, 37]"
360,0.7708333333333334,0.4999999999999999,0.20833333333333334,"[23, 2, 11, 25, 26, 20, 44, 41]","[14, 6, 1, 41, 26, 15, 20, 32]","[41, 49, 49, 7, 33, 7, 26, 39]","[15, 20, 22, 41, 24, 24, 23, 28]","[37, 48, 21, 18, 17, 13, 49, 25]"
361,0.875,0.49999999999999983,0.14583333333333334,"[19, 6, 39, 8, 22, 22, 24, 46]","[30, 40, 28, 10, 20, 12, 38, 47]","[4, 46, 10, 6, 46, 2, 29, 32]","[23, 2, 11, 25, 26, 20, 44, 41]","[4, 25, 1, 27, 32, 29, 25, 14]"
362,0.7916666666666666,0.5,0.0625,"[38, 9, 46, 40, 40, 32, 38, 47]","[7, 3, 31, 25, 24, 29, 23, 26]","[36, 2, 32, 34, 14, 25, 26, 39]","[26, 22, 47, 31, 20, 25, 43, 18]","[45, 32, 36, 25, 19, 42, 15, 49]"
363,0.7708333333333334,0.5,0.20833333333333334,"[22, 17, 23, 22, 40, 16, 47, 27]","[33, 12, 40, 33, 32, 30, 29, 42]","[8, 3, 31, 25, 24, 29, 23, 26]","[42, 4, 14, 41, 15, 4, 34, 46]","[27, 35, 33, 21, 24, 12, 26, 21]"
364,0.7916666666666666,0.5000000000000001,0.16666666666666666,"[46, 11, 44, 17, 4, 22, 21, 38]","[9, 6, 17, 34, 32, 1, 15, 42]","[32, 18, 38, 22, 10, 47, 37, 14]","[14, 32, 24, 10, 19, 36, 40, 21]","[32, 20, 22, 24, 24, 30, 22, 32]"
365,0.875,0.49999999999999994,0.16666666666666666,"[42, 11, 3, 18, 14, 21, 14, 27]","[40, 25, 17, 24, 32, 8, 43, 44]","[23, 20, 48, 14, 32, 33, 10, 21]","[35, 22, 34, 16, 22, 24, 43, 30]","[8, 21, 14, 48, 24, 7, 47, 22]"
366,0.7708333333333334,0.5,0.16666666666666666,"[42, 11, 3, 18, 14, 21, 14, 27]","[15, 21, 4, 14, 31, 14, 50, 32]","[12, 49, 22, 34, 16, 49, 42, 10]","[12, 34, 31, 41, 28, 30, 33, 21]","[13, 18, 23, 14, 41, 17, 34, 35]"
367,0.8125,0.4999999999999999,0.041666666666666664,"[42, 11, 3, 18, 14, 21, 14, 27]","[50, 45, 8, 44, 36, 26, 31, 13]","[12, 24, 46, 25, 37, 21, 35, 17]","[6, 25, 24, 42, 38, 36, 29, 18]","[9, 29, 27, 41, 34, 34, 31, 20]"
368,0.8125,0.5,0.1875,"[42, 11, 3, 18, 14, 21, 14, 27]","[27, 12, 7, 6, 14, 11, 16, 12]","[16, 24, 42, 23, 34, 20, 33, 20]","[7, 21, 2, 14, 14, 5, 41, 28]","[22, 20, 32, 23, 29, 21, 28, 20]"
369,0.7916666666666666,0.5000000000000001,0.1875,"[42, 11, 3, 18, 14, 21, 14, 27]","[16, 21, 27, 43, 28, 28, 28, 22]","[0, 25, 17, 36, 21, 24, 22, 19]","[39, 30, 29, 33, 30, 24, 37, 46]","[10, 20, 8, 13, 17, 10, 38, 27]"
370,0.8125,0.5000000000000001,0.16666666666666666,"[42, 11, 3, 18, 14, 21, 14, 27]","[40, 11, 3, 18, 13, 21, 13, 26]","[33, 26, 10, 32, 29, 27, 22, 30]","[28, 30, 22, 27, 30, 15, 24, 37]","[18, 13, 20, 21, 43, 17, 47, 29]"
371,0.875,0.5,0.20833333333333334,"[21, 17, 24, 25, 8, 30, 36, 19]","[36, 7, 34, 34, 25, 30, 31, 33]","[42, 11, 3, 18, 14, 21, 14, 27]","[18, 19, 28, 33, 39, 30, 30, 41]","[27, 40, 18, 33, 44, 15, 28, 30]"
372,0.75,0.5000000000000001,0.20833333333333334,"[21, 16, 22, 24, 11, 28, 35, 21]","[21, 17, 24, 25, 8, 30, 36, 19]","[33, 25, 4, 19, 10, 38, 40, 26]","[24, 7, 29, 21, 25, 15, 11, 30]","[17, 36, 23, 19, 37, 10, 26, 7]"
373,0.7291666666666666,0.5000000000000001,0.1875,"[19, 16, 24, 23, 11, 26, 37, 22]","[33, 16, 37, 26, 26, 2, 38, 14]","[21, 16, 10, 45, 12, 11, 32, 48]","[37, 21, 15, 45, 16, 24, 32, 41]","[22, 21, 20, 38, 47, 19, 23, 46]"
374,0.8125,0.5,0.125,"[33, 1, 14, 37, 20, 5, 27, 47]","[20, 16, 25, 23, 11, 26, 35, 22]","[24, 50, 39, 12, 23, 38, 47, 29]","[7, 24, 49, 38, 9, 16, 14, 45]","[26, 24, 30, 6, 16, 3, 26, 22]"
375,0.7916666666666666,0.5000000000000001,0.2708333333333333,"[38, 13, 35, 36, 26, 27, 27, 33]","[23, 14, 25, 0, 32, 26, 43, 8]","[31, 15, 41, 18, 15, 13, 38, 3]","[14, 4, 7, 23, 19, 30, 40, 49]","[27, 29, 25, 44, 36, 36, 21, 25]"
376,0.7916666666666666,0.4999999999999999,0.20833333333333334,"[4, 7, 45, 27, 23, 13, 28, 20]","[38, 13, 35, 36, 26, 27, 27, 33]","[30, 16, 17, 23, 29, 27, 33, 14]","[28, 39, 24, 36, 31, 39, 33, 27]","[16, 43, 9, 9, 4, 38, 46, 22]"
377,0.7916666666666666,0.5,0.22916666666666666,"[12, 28, 40, 19, 22, 14, 33, 10]","[25, 0, 35, 18, 27, 33, 33, 42]","[31, 0, 41, 39, 46, 12, 34, 22]","[24, 25, 22, 40, 32, 35, 24, 29]","[4, 7, 45, 27, 23, 13, 28, 20]"
378,0.8333333333333334,0.49999999999999994,0.16666666666666666,"[12, 28, 40, 19, 22, 14, 33, 10]","[32, 44, 30, 10, 30, 10, 17, 33]","[12, 39, 11, 2, 26, 8, 41, 35]","[14, 28, 40, 19, 22, 15, 32, 12]","[33, 6, 16, 49, 30, 26, 17, 33]"
379,0.8958333333333334,0.49999999999999994,0.22916666666666666,"[37, 6, 23, 36, 16, 15, 46, 41]","[7, 30, 27, 36, 22, 33, 40, 11]","[18, 41, 32, 32, 38, 43, 48, 29]","[12, 28, 40, 19, 22, 14, 33, 10]","[29, 0, 35, 32, 14, 24, 44, 34]"
380,0.7916666666666666,0.5,0.125,"[34, 28, 20, 30, 25, 28, 22, 16]","[37, 6, 23, 36, 16, 15, 46, 41]","[29, 44, 11, 17, 29, 43, 50, 12]","[42, 25, 8, 11, 17, 34, 8, 35]","[25, 26, 2, 33, 33, 23, 39, 50]"
381,0.7916666666666666,0.5,0.20833333333333334,"[6, 6, 30, 20, 29, 12, 24, 39]","[32, 11, 26, 32, 23, 19, 29, 37]","[34, 27, 21, 31, 25, 29, 21, 18]","[19, 36, 27, 32, 34, 14, 21, 37]","[21, 13, 23, 21, 26, 22, 28, 26]"
382,0.8125,0.49999999999999983,0.20833333333333334,"[39, 41, 31, 16, 13, 38, 48, 4]","[30, 12, 20, 10, 7, 45, 37, 2]","[41, 0, 26, 29, 40, 16, 13, 48]","[21, 9, 31, 37, 4, 24, 17, 43]","[47, 28, 10, 10, 4, 29, 21, 3]"
383,0.8333333333333334,0.49999999999999994,0.16666666666666666,"[0, 29, 22, 39, 23, 38, 43, 38]","[26, 17, 20, 17, 19, 41, 29, 12]","[25, 19, 19, 19, 23, 39, 28, 15]","[39, 41, 31, 16, 13, 38, 48, 4]","[41, 25, 14, 16, 10, 30, 22, 5]"
384,0.7916666666666666,0.5000000000000001,0.25,"[41, 14, 18, 27, 9, 43, 49, 39]","[16, 34, 26, 30, 19, 38, 45, 24]","[5, 26, 32, 32, 44, 22, 40, 40]","[2, 10, 39, 29, 12, 16, 17, 31]","[40, 41, 27, 4, 23, 20, 48, 22]"
385,0.8333333333333334,0.49999999999999994,0.125,"[19, 36, 3, 25, 6, 41, 46, 48]","[37, 20, 24, 21, 23, 27, 28, 19]","[36, 19, 34, 26, 31, 29, 40, 19]","[41, 14, 18, 27, 9, 43, 49, 39]","[44, 5, 44, 25, 38, 3, 24, 43]"
386,0.8125,0.5,0.16666666666666666,"[15, 41, 25, 34, 50, 32, 48, 32]","[38, 14, 19, 24, 13, 40, 44, 36]","[23, 25, 38, 14, 22, 13, 34, 23]","[2, 42, 22, 13, 15, 1, 8, 45]","[29, 44, 30, 2, 18, 0, 37, 33]"
387,0.875,0.4999999999999999,0.20833333333333334,"[27, 11, 32, 29, 31, 35, 45, 23]","[35, 9, 23, 27, 12, 32, 36, 33]","[11, 27, 15, 15, 29, 26, 13, 30]","[15, 41, 25, 34, 50, 32, 48, 32]","[37, 17, 19, 24, 15, 37, 39, 29]"
388,0.7916666666666666,0.5000000000000001,0.1875,"[31, 38, 5, 8, 18, 44, 8, 45]","[30, 13, 29, 24, 27, 39, 42, 25]","[9, 30, 4, 16, 24, 31, 26, 2]","[32, 25, 44, 19, 18, 40, 12, 29]","[21, 27, 30, 34, 37, 15, 23, 34]"
389,0.8333333333333334,0.49999999999999983,0.2916666666666667,"[20, 11, 33, 33, 27, 37, 28, 16]","[32, 25, 44, 19, 18, 40, 12, 29]","[30, 40, 29, 25, 27, 23, 40, 29]","[20, 20, 17, 25, 35, 19, 32, 28]","[49, 42, 15, 5, 5, 4, 48, 38]"
390,0.8333333333333334,0.5000000000000001,0.125,"[29, 14, 28, 28, 17, 36, 22, 16]","[7, 23, 41, 9, 24, 34, 36, 5]","[24, 12, 33, 31, 28, 34, 30, 15]","[29, 12, 10, 39, 22, 13, 21, 34]","[28, 29, 10, 27, 12, 32, 22, 20]"
391,0.75,0.49999999999999994,0.16666666666666666,"[1, 22, 24, 22, 5, 15, 21, 48]","[42, 17, 33, 26, 27, 26, 36, 14]","[7, 22, 41, 10, 24, 34, 35, 7]","[29, 12, 15, 17, 23, 21, 35, 11]","[9, 36, 8, 8, 26, 21, 20, 4]"
392,0.7916666666666666,0.5,0.20833333333333334,"[11, 36, 7, 12, 23, 21, 18, 8]","[27, 35, 22, 17, 21, 15, 34, 23]","[16, 43, 19, 17, 33, 49, 23, 3]","[29, 16, 27, 24, 6, 12, 43, 7]","[33, 35, 37, 16, 42, 6, 18, 43]"
393,0.7916666666666666,0.5000000000000001,0.16666666666666666,"[28, 30, 21, 14, 27, 29, 31, 23]","[11, 36, 7, 12, 23, 21, 18, 8]","[13, 7, 23, 42, 29, 16, 29, 49]","[16, 40, 18, 10, 20, 35, 32, 24]","[24, 20, 5, 22, 20, 2, 12, 34]"
394,0.8958333333333334,0.49999999999999994,0.16666666666666666,"[18, 6, 28, 26, 13, 18, 37, 16]","[28, 30, 21, 14, 27, 29, 31, 23]","[23, 48, 22, 28, 30, 39, 22, 21]","[7, 42, 6, 17, 21, 14, 25, 6]","[26, 13, 39, 27, 23, 30, 19, 17]"
395,0.7916666666666666,0.4999999999999999,0.14583333333333334,"[18, 6, 28, 26, 13, 18, 37, 16]","[20, 30, 20, 41, 14, 43, 40, 12]","[29, 10, 22, 38, 25, 24, 28, 48]","[16, 3, 48, 15, 4, 49, 13, 21]","[9, 19, 21, 8, 43, 39, 9, 41]"
396,0.7916666666666666,0.5,0.08333333333333333,"[18, 6, 28, 26, 13, 18, 37, 16]","[18, 23, 16, 20, 18, 13, 22, 34]","[11, 28, 6, 46, 14, 46, 33, 25]","[47, 16, 20, 12, 32, 28, 23, 45]","[16, 15, 21, 25, 15, 27, 28, 15]"
397,0.7916666666666666,0.5,0.16666666666666666,"[34, 35, 26, 14, 6, 19, 38, 35]","[18, 6, 28, 26, 13, 18, 37, 16]","[17, 21, 17, 21, 17, 17, 24, 28]","[30, 22, 32, 25, 47, 40, 36, 1]","[6, 6, 10, 25, 4, 17, 1, 37]"
398,0.7083333333333334,0.5000000000000001,0.20833333333333334,"[31, 28, 16, 36, 37, 48, 36, 19]","[8, 35, 31, 16, 39, 2, 12, 32]","[5, 15, 25, 32, 22, 36, 30, 37]","[16, 23, 24, 25, 16, 18, 31, 17]","[37, 50, 15, 8, 45, 20, 21, 8]"
399,0.7083333333333334,0.5000000000000001,0.14583333333333334,"[42, 10, 24, 19, 19, 28, 40, 24]","[23, 32, 27, 12, 27, 14, 30, 24]","[30, 32, 9, 42, 27, 23, 23, 27]","[15, 42, 28, 39, 38, 37, 22, 31]","[30, 33, 15, 30, 20, 37, 42, 17]"
400,0.7083333333333334,0.49999999999999994,0.20833333333333334,"[39, 7, 25, 15, 29, 18, 25, 13]","[29, 11, 26, 43, 41, 41, 16, 25]","[38, 4, 25, 15, 27, 16, 23, 15]","[16, 45, 28, 26, 16, 4, 40, 7]","[40, 13, 11, 17, 32, 12, 32, 41]"
401,0.7916666666666666,0.4999999999999999,0.1875,"[28, 12, 27, 41, 38, 39, 17, 24]","[39, 7, 25, 15, 29, 18, 25, 13]","[37, 28, 21, 17, 35, 24, 36, 36]","[40, 46, 2, 13, 17, 34, 3, 24]","[16, 25, 35, 14, 12, 34, 11, 42]"
402,0.9583333333333334,0.5,0.20833333333333334,"[16, 3, 31, 17, 9, 8, 30, 21]","[32, 29, 24, 25, 41, 21, 18, 19]","[49, 7, 19, 29, 4, 15, 29, 34]","[8, 46, 26, 20, 19, 40, 11, 47]","[28, 12, 27, 41, 38, 39, 17, 24]"
403,0.8333333333333334,0.49999999999999994,0.25,"[16, 3, 31, 17, 9, 8, 30, 21]","[12, 4, 21, 19, 41, 1, 20, 48]","[34, 15, 5, 40, 7, 32, 5, 40]","[17, 6, 30, 19, 10, 10, 32, 22]","[18, 39, 21, 5, 0, 15, 2, 44]"
404,0.75,0.5000000000000002,0.16666666666666666,"[16, 3, 31, 17, 9, 8, 30, 21]","[17, 12, 44, 40, 4, 50, 5, 3]","[42, 14, 19, 26, 18, 15, 24, 32]","[39, 42, 6, 46, 39, 24, 25, 19]","[21, 22, 29, 21, 14, 31, 9, 30]"
405,0.9166666666666666,0.5000000000000001,0.125,"[16, 3, 31, 17, 9, 8, 30, 21]","[21, 23, 16, 22, 17, 18, 22, 21]","[25, 0, 49, 32, 25, 32, 24, 14]","[3, 7, 12, 35, 48, 20, 5, 40]","[7, 22, 3, 36, 25, 24, 13, 33]"
406,0.8125,0.5000000000000001,0.20833333333333334,"[23, 28, 18, 37, 5, 33, 30, 35]","[16, 3, 31, 17, 9, 8, 30, 21]","[22, 26, 16, 22, 18, 21, 21, 24]","[18, 11, 43, 31, 20, 47, 33, 6]","[30, 47, 17, 20, 22, 35, 18, 38]"
407,0.8333333333333334,0.5000000000000002,0.16666666666666666,"[34, 33, 27, 18, 22, 41, 24, 49]","[34, 21, 5, 15, 36, 33, 31, 46]","[18, 3, 30, 17, 10, 10, 29, 22]","[23, 28, 18, 37, 5, 33, 30, 35]","[12, 47, 31, 47, 13, 28, 38, 44]"
408,0.8541666666666666,0.5000000000000001,0.16666666666666666,"[30, 39, 24, 20, 23, 30, 29, 32]","[28, 10, 25, 21, 32, 14, 36, 31]","[23, 29, 20, 35, 9, 29, 31, 36]","[8, 49, 11, 18, 35, 44, 39, 23]","[22, 25, 22, 32, 10, 26, 31, 34]"
409,0.8125,0.49999999999999994,0.1875,"[30, 39, 24, 20, 23, 30, 29, 32]","[29, 23, 17, 21, 19, 32, 23, 8]","[32, 22, 29, 15, 15, 21, 44, 7]","[15, 25, 29, 36, 10, 16, 33, 26]","[19, 32, 18, 16, 22, 8, 13, 22]"
410,0.7916666666666666,0.5000000000000002,0.0625,"[36, 41, 36, 31, 31, 33, 23, 20]","[0, 1, 16, 27, 19, 0, 15, 33]","[13, 25, 25, 27, 36, 21, 25, 37]","[13, 5, 15, 14, 26, 9, 25, 42]","[22, 31, 27, 29, 16, 22, 31, 29]"
411,0.8333333333333334,0.5000000000000002,0.10416666666666667,"[36, 41, 36, 31, 31, 33, 23, 20]","[17, 21, 19, 27, 20, 26, 30, 29]","[11, 35, 15, 4, 29, 11, 42, 26]","[35, 38, 29, 25, 43, 30, 35, 29]","[39, 40, 28, 26, 42, 33, 36, 30]"
412,0.8333333333333334,0.5000000000000001,0.22916666666666666,"[37, 34, 26, 27, 41, 28, 27, 29]","[22, 28, 14, 25, 26, 26, 28, 24]","[46, 12, 38, 13, 30, 20, 38, 38]","[7, 7, 38, 50, 0, 19, 14, 49]","[8, 3, 32, 49, 33, 40, 31, 31]"
413,0.8333333333333334,0.5000000000000001,0.10416666666666667,"[4, 12, 33, 37, 26, 8, 24, 44]","[11, 26, 28, 24, 23, 23, 24, 37]","[1, 18, 44, 11, 29, 42, 2, 31]","[24, 5, 14, 29, 14, 30, 8, 27]","[41, 7, 4, 48, 40, 7, 45, 31]"
414,0.7083333333333334,0.49999999999999994,0.22916666666666666,"[25, 35, 35, 20, 17, 44, 46, 16]","[39, 8, 12, 31, 16, 15, 23, 36]","[44, 23, 47, 5, 27, 9, 34, 23]","[14, 44, 21, 36, 28, 23, 24, 42]","[22, 39, 21, 24, 33, 40, 31, 39]"
415,0.7916666666666666,0.5,0.20833333333333334,"[43, 19, 44, 39, 23, 16, 19, 21]","[39, 16, 28, 27, 35, 13, 30, 26]","[36, 34, 29, 11, 37, 38, 42, 7]","[11, 26, 12, 20, 24, 28, 28, 32]","[27, 36, 33, 29, 28, 30, 25, 23]"
416,0.75,0.4999999999999999,0.20833333333333334,"[43, 19, 44, 39, 23, 16, 19, 21]","[27, 14, 24, 34, 38, 21, 22, 31]","[21, 42, 15, 32, 30, 38, 31, 29]","[29, 22, 13, 28, 29, 24, 21, 45]","[10, 19, 12, 12, 24, 35, 27, 47]"
417,0.8333333333333334,0.4999999999999999,0.08333333333333333,"[21, 17, 19, 39, 38, 30, 18, 37]","[43, 19, 44, 39, 23, 16, 19, 21]","[49, 27, 13, 31, 41, 50, 29, 34]","[16, 21, 11, 37, 32, 31, 22, 21]","[37, 48, 29, 30, 33, 12, 40, 36]"
418,0.75,0.5000000000000001,0.20833333333333334,"[4, 0, 39, 19, 28, 46, 29, 46]","[44, 39, 23, 19, 10, 25, 16, 41]","[7, 25, 24, 34, 34, 33, 28, 16]","[48, 50, 24, 22, 14, 11, 43, 39]","[17, 4, 39, 26, 3, 33, 28, 29]"
419,0.7916666666666666,0.5,0.125,"[28, 34, 8, 32, 27, 31, 18, 28]","[9, 15, 18, 17, 11, 34, 23, 18]","[14, 21, 22, 36, 36, 32, 23, 26]","[16, 28, 25, 35, 33, 29, 24, 26]","[43, 33, 25, 19, 14, 31, 47, 5]"
420,0.8333333333333334,0.49999999999999994,0.16666666666666666,"[39, 32, 25, 24, 23, 24, 38, 12]","[27, 49, 22, 16, 23, 36, 41, 9]","[10, 12, 13, 34, 18, 21, 27, 24]","[30, 45, 37, 16, 40, 26, 40, 18]","[28, 34, 8, 32, 27, 31, 18, 28]"
421,0.7291666666666666,0.5000000000000001,0.0,"[39, 32, 25, 24, 23, 24, 38, 12]","[6, 20, 9, 24, 3, 25, 29, 47]","[14, 22, 24, 34, 31, 33, 26, 28]","[34, 12, 48, 11, 16, 41, 10, 16]","[12, 15, 20, 34, 27, 28, 21, 18]"
422,0.7916666666666666,0.49999999999999994,0.20833333333333334,"[40, 43, 13, 0, 16, 47, 34, 27]","[17, 24, 23, 20, 31, 30, 23, 30]","[39, 32, 25, 24, 23, 24, 38, 12]","[13, 12, 50, 16, 1, 15, 38, 8]","[14, 22, 24, 34, 31, 33, 26, 28]"
423,0.875,0.5000000000000001,0.20833333333333334,"[24, 37, 36, 17, 13, 28, 14, 39]","[36, 49, 23, 6, 40, 28, 44, 31]","[36, 44, 19, 45, 31, 32, 34, 41]","[40, 43, 13, 0, 16, 47, 34, 27]","[12, 25, 18, 28, 21, 36, 27, 28]"
424,0.7291666666666666,0.5,0.20833333333333334,"[13, 6, 45, 16, 41, 35, 11, 32]","[31, 13, 34, 31, 3, 10, 42, 16]","[16, 26, 12, 40, 38, 29, 10, 10]","[39, 42, 14, 1, 16, 46, 33, 26]","[34, 28, 18, 20, 34, 30, 42, 30]"
425,0.8333333333333334,0.5,0.16666666666666666,"[22, 14, 22, 32, 16, 20, 26, 28]","[21, 23, 22, 31, 24, 27, 23, 17]","[43, 4, 8, 18, 16, 30, 34, 33]","[17, 22, 20, 16, 22, 19, 22, 15]","[38, 15, 32, 12, 14, 36, 14, 32]"
426,0.75,0.4999999999999997,0.20833333333333334,"[45, 5, 2, 41, 16, 27, 7, 25]","[27, 34, 39, 8, 17, 15, 32, 8]","[34, 31, 26, 25, 21, 37, 26, 26]","[34, 38, 6, 4, 11, 34, 35, 46]","[26, 35, 33, 0, 23, 18, 34, 3]"
427,0.75,0.4999999999999999,0.125,"[40, 43, 48, 39, 33, 10, 46, 39]","[24, 12, 30, 18, 40, 29, 18, 13]","[37, 42, 2, 37, 6, 31, 39, 7]","[37, 20, 16, 46, 24, 21, 12, 31]","[35, 24, 0, 29, 19, 18, 4, 17]"
428,0.75,0.5000000000000001,0.25,"[21, 11, 26, 15, 19, 45, 28, 23]","[50, 23, 18, 25, 32, 17, 23, 32]","[7, 14, 6, 25, 43, 3, 48, 27]","[25, 37, 48, 38, 23, 41, 30, 46]","[7, 17, 37, 34, 6, 50, 34, 10]"
429,0.7708333333333334,0.5,0.20833333333333334,"[24, 31, 22, 14, 21, 25, 23, 29]","[39, 19, 49, 25, 25, 31, 25, 28]","[21, 11, 26, 15, 19, 45, 28, 23]","[1, 10, 36, 32, 15, 37, 28, 35]","[24, 10, 26, 26, 3, 3, 37, 15]"
430,0.75,0.5000000000000001,0.20833333333333334,"[27, 24, 16, 19, 12, 32, 31, 36]","[23, 12, 26, 26, 3, 5, 36, 16]","[24, 29, 16, 30, 6, 18, 47, 35]","[21, 34, 20, 17, 18, 30, 28, 23]","[22, 34, 20, 9, 18, 39, 8, 43]"
431,0.8125,0.5000000000000002,0.16666666666666666,"[27, 35, 49, 44, 39, 2, 36, 23]","[42, 35, 35, 21, 14, 16, 38, 10]","[11, 18, 28, 25, 6, 37, 30, 21]","[27, 31, 0, 36, 35, 14, 16, 31]","[27, 34, 45, 17, 48, 9, 41, 23]"
432,0.75,0.5,0.1875,"[45, 16, 21, 9, 12, 18, 48, 25]","[29, 0, 28, 19, 14, 5, 26, 41]","[41, 45, 35, 40, 36, 19, 46, 21]","[27, 35, 49, 44, 39, 2, 36, 23]","[36, 18, 37, 17, 43, 20, 34, 32]"
433,0.7916666666666666,0.49999999999999994,0.20833333333333334,"[10, 17, 30, 10, 14, 6, 8, 25]","[25, 25, 36, 7, 44, 35, 40, 30]","[44, 33, 26, 10, 31, 36, 39, 38]","[45, 16, 21, 9, 12, 18, 48, 25]","[42, 35, 41, 23, 49, 11, 0, 5]"
434,0.8541666666666666,0.5,0.16666666666666666,"[12, 17, 29, 11, 15, 8, 10, 25]","[39, 16, 26, 34, 37, 22, 37, 37]","[2, 9, 40, 28, 17, 42, 42, 5]","[10, 48, 34, 10, 13, 34, 31, 18]","[5, 11, 36, 28, 16, 22, 29, 9]"
435,0.9375,0.5,0.08333333333333333,"[47, 14, 44, 29, 19, 26, 48, 45]","[14, 35, 6, 36, 24, 9, 27, 34]","[43, 16, 28, 15, 0, 35, 38, 35]","[22, 19, 22, 14, 22, 19, 21, 28]","[12, 17, 29, 11, 15, 8, 10, 25]"
436,0.8333333333333334,0.5,0.125,"[5, 32, 18, 5, 11, 16, 25, 21]","[47, 14, 44, 29, 19, 26, 48, 45]","[27, 9, 36, 32, 7, 26, 49, 3]","[24, 20, 30, 15, 30, 15, 12, 22]","[33, 20, 22, 7, 34, 14, 41, 32]"
437,0.7916666666666666,0.5000000000000001,0.1875,"[28, 9, 27, 44, 43, 19, 49, 42]","[21, 30, 3, 6, 28, 25, 46, 26]","[31, 18, 44, 15, 30, 30, 28, 19]","[5, 32, 18, 5, 11, 16, 25, 21]","[21, 41, 30, 38, 41, 34, 9, 8]"
438,0.8958333333333334,0.5000000000000001,0.16666666666666666,"[32, 27, 40, 21, 23, 21, 22, 27]","[48, 7, 42, 31, 11, 44, 35, 44]","[20, 18, 10, 49, 20, 14, 18, 18]","[33, 32, 13, 32, 49, 13, 25, 28]","[32, 26, 29, 16, 23, 19, 23, 26]"
439,0.8125,0.5000000000000002,0.125,"[20, 19, 50, 27, 20, 13, 50, 32]","[32, 27, 40, 21, 23, 21, 22, 27]","[45, 22, 43, 28, 26, 31, 16, 28]","[10, 38, 30, 34, 26, 30, 31, 29]","[31, 8, 23, 25, 39, 8, 20, 29]"
440,0.875,0.5,0.20833333333333334,"[24, 38, 13, 46, 41, 20, 28, 39]","[18, 38, 4, 19, 22, 27, 9, 17]","[3, 48, 47, 12, 38, 23, 10, 36]","[23, 10, 28, 21, 34, 17, 23, 27]","[1, 11, 14, 3, 43, 28, 18, 22]"
441,0.7916666666666666,0.5000000000000001,0.08333333333333333,"[41, 2, 36, 24, 9, 24, 25, 15]","[24, 11, 19, 22, 17, 2, 35, 9]","[26, 28, 28, 40, 20, 23, 35, 41]","[14, 14, 4, 13, 25, 10, 33, 24]","[44, 21, 39, 39, 15, 48, 38, 15]"
